ImageId,Label
15342,5
15343,9
15344,6
15345,9
15346,6
15347,0
15348,7
15349,1
15350,3
15351,5
15352,6
15353,7
15354,2
15355,1
15356,7
15357,5
15358,7
15359,9
15360,9
15361,9
15362,8
15363,1
15364,6
15365,9
15366,1
15367,9
15368,3
15369,9
15370,9
15371,9
15372,4
15373,6
15374,6
15375,1
15376,7
15377,9
15378,4
15379,4
15380,1
15381,3
15382,2
15383,9
15384,6
15385,6
15386,5
15387,9
15388,5
15389,6
15390,2
15391,9
15392,1
15393,3
15394,0
15395,6
15396,2
15397,6
15398,7
15399,9
15400,9
15401,3
15402,3
15403,4
15404,2
15405,1
15406,6
15407,9
15408,4
15409,0
15410,2
15411,6
15412,6
15413,8
15414,4
15415,6
15416,7
15417,9
15418,1
15419,4
15420,9
15421,5
15422,9
15423,4
15424,2
15425,5
15426,9
15427,1
15428,0
15429,3
15430,9
15431,7
15432,5
15433,2
15434,7
15435,2
15436,3
15437,4
15438,6
15439,4
15440,4
15441,9
15442,9
15443,9
15444,6
15445,9
15446,0
15447,9
15448,5
15449,9
15450,0
15451,3
15452,3
15453,0
15454,6
15455,8
15456,5
15457,0
15458,5
15459,9
15460,7
15461,6
15462,9
15463,2
15464,7
15465,7
15466,7
15467,5
15468,6
15469,9
15470,3
15471,9
15472,0
15473,2
15474,1
15475,9
15476,7
15477,9
15478,9
15479,0
15480,9
15481,0
15482,0
15483,2
15484,3
15485,6
15486,0
15487,2
15488,3
15489,3
15490,4
15491,1
15492,9
15493,2
15494,6
15495,9
15496,0
15497,9
15498,2
15499,9
15500,3
15501,1
15502,0
15503,9
15504,7
15505,6
15506,2
15507,3
15508,3
15509,7
15510,9
15511,3
15512,9
15513,0
15514,8
15515,3
15516,5
15517,7
15518,6
15519,1
15520,2
15521,4
15522,7
15523,9
15524,0
15525,3
15526,5
15527,7
15528,1
15529,9
15530,9
15531,5
15532,1
15533,9
15534,7
15535,9
15536,9
15537,8
15538,1
15539,9
15540,6
15541,5
15542,9
15543,2
15544,9
15545,3
15546,1
15547,9
15548,5
15549,9
15550,1
15551,6
15552,9
15553,3
15554,5
15555,6
15556,6
15557,7
15558,2
15559,4
15560,9
15561,9
15562,5
15563,1
15564,9
15565,9
15566,5
15567,1
15568,6
15569,3
15570,3
15571,9
15572,2
15573,6
15574,9
15575,4
15576,7
15577,1
15578,3
15579,4
15580,6
15581,6
15582,9
15583,4
15584,9
15585,6
15586,6
15587,3
15588,2
15589,7
15590,7
15591,2
15592,0
15593,1
15594,1
15595,7
15596,9
15597,4
15598,6
15599,2
15600,3
15601,9
15602,9
15603,9
15604,2
15605,7
15606,1
15607,6
15608,6
15609,1
15610,6
15611,7
15612,9
15613,6
15614,8
15615,7
15616,5
15617,4
15618,9
15619,2
15620,1
15621,9
15622,0
15623,6
15624,0
15625,7
15626,9
15627,5
15628,3
15629,9
15630,4
15631,7
15632,5
15633,7
15634,9
15635,3
15636,6
15637,8
15638,1
15639,6
15640,9
15641,6
15642,6
15643,2
15644,3
15645,2
15646,5
15647,8
15648,3
15649,9
15650,5
15651,6
15652,5
15653,9
15654,0
15655,1
15656,2
15657,9
15658,5
15659,3
15660,0
15661,9
15662,4
15663,9
15664,6
15665,1
15666,9
15667,9
15668,5
15669,9
15670,9
15671,6
15672,6
15673,3
15674,5
15675,5
15676,7
15677,0
15678,0
15679,4
15680,1
15681,6
15682,7
15683,1
15684,9
15685,5
15686,9
15687,4
15688,0
15689,3
15690,3
15691,1
15692,6
15693,4
15694,9
15695,9
15696,8
15697,9
15698,9
15699,7
15700,9
15701,1
15702,9
15703,3
15704,9
15705,6
15706,9
15707,5
15708,2
15709,9
15710,5
15711,9
15712,4
15713,7
15714,0
15715,3
15716,6
15717,6
15718,2
15719,9
15720,6
15721,2
15722,1
15723,1
15724,0
15725,7
15726,1
15727,9
15728,9
15729,3
15730,0
15731,5
15732,6
15733,7
15734,6
15735,1
15736,5
15737,2
15738,1
15739,3
15740,9
15741,9
15742,0
15743,9
15744,2
15745,4
15746,5
15747,8
15748,0
15749,1
15750,5
15751,9
15752,1
15753,3
15754,9
15755,3
15756,8
15757,3
15758,3
15759,6
15760,9
15761,0
15762,4
15763,6
15764,9
15765,1
15766,6
15767,9
15768,8
15769,1
15770,1
15771,9
15772,5
15773,9
15774,0
15775,7
15776,4
15777,6
15778,9
15779,5
15780,5
15781,3
15782,5
15783,6
15784,8
15785,4
15786,1
15787,4
15788,0
15789,3
15790,9
15791,6
15792,9
15793,6
15794,6
15795,9
15796,9
15797,9
15798,9
15799,2
15800,1
15801,3
15802,3
15803,4
15804,9
15805,3
15806,9
15807,5
15808,9
15809,1
15810,9
15811,0
15812,0
15813,6
15814,5
15815,9
15816,1
15817,7
15818,6
15819,5
15820,1
15821,9
15822,5
15823,9
15824,2
15825,9
15826,5
15827,0
15828,4
15829,0
15830,3
15831,5
15832,2
15833,9
15834,6
15835,5
15836,9
15837,2
15838,3
15839,2
15840,0
15841,9
15842,8
15843,9
15844,9
15845,0
15846,0
15847,6
15848,6
15849,7
15850,2
15851,7
15852,3
15853,3
15854,6
15855,9
15856,8
15857,3
15858,3
15859,9
15860,1
15861,6
15862,1
15863,9
15864,7
15865,2
15866,9
15867,6
15868,6
15869,4
15870,3
15871,8
15872,1
15873,4
15874,2
15875,5
15876,9
15877,5
15878,9
15879,9
15880,9
15881,2
15882,9
15883,5
15884,4
15885,4
15886,9
15887,1
15888,6
15889,9
15890,3
15891,6
15892,8
15893,9
15894,1
15895,9
15896,3
15897,0
15898,9
15899,7
15900,1
15901,3
15902,5
15903,0
15904,3
15905,6
15906,9
15907,7
15908,9
15909,5
15910,0
15911,9
15912,2
15913,5
15914,9
15915,4
15916,4
15917,7
15918,3
15919,6
15920,6
15921,6
15922,9
15923,5
15924,1
15925,9
15926,2
15927,2
15928,4
15929,9
15930,5
15931,8
15932,6
15933,5
15934,6
15935,9
15936,3
15937,9
15938,9
15939,0
15940,5
15941,2
15942,3
15943,0
15944,1
15945,6
15946,4
15947,1
15948,0
15949,4
15950,5
15951,5
15952,5
15953,6
15954,8
15955,5
15956,0
15957,7
15958,5
15959,7
15960,9
15961,6
15962,9
15963,6
15964,9
15965,6
15966,5
15967,2
15968,9
15969,5
15970,2
15971,9
15972,4
15973,9
15974,3
15975,2
15976,4
15977,4
15978,6
15979,6
15980,0
15981,4
15982,2
15983,5
15984,5
15985,1
15986,3
15987,9
15988,6
15989,2
15990,4
15991,5
15992,5
15993,1
15994,2
15995,9
15996,3
15997,6
15998,4
15999,2
16000,2
16001,4
16002,0
16003,9
16004,6
16005,6
16006,9
16007,7
16008,7
16009,6
16010,6
16011,3
16012,5
16013,4
16014,2
16015,6
16016,9
16017,9
16018,9
16019,8
16020,6
16021,1
16022,9
16023,1
16024,6
16025,2
16026,9
16027,9
16028,9
16029,9
16030,9
16031,9
16032,8
16033,3
16034,3
16035,9
16036,6
16037,4
16038,9
16039,5
16040,3
16041,3
16042,9
16043,9
16044,2
16045,1
16046,9
16047,3
16048,5
16049,1
16050,6
16051,1
16052,0
16053,0
16054,1
16055,9
16056,1
16057,1
16058,3
16059,0
16060,9
16061,6
16062,2
16063,6
16064,0
16065,9
16066,0
16067,9
16068,9
16069,6
16070,9
16071,9
16072,3
16073,6
16074,2
16075,2
16076,9
16077,0
16078,3
16079,6
16080,9
16081,5
16082,9
16083,1
16084,6
16085,7
16086,8
16087,4
16088,9
16089,7
16090,9
16091,9
16092,9
16093,9
16094,6
16095,2
16096,9
16097,5
16098,5
16099,3
16100,1
16101,9
16102,0
16103,7
16104,4
16105,0
16106,3
16107,9
16108,6
16109,5
16110,6
16111,6
16112,0
16113,6
16114,9
16115,4
16116,0
16117,5
16118,5
16119,1
16120,7
16121,1
16122,1
16123,2
16124,1
16125,9
16126,6
16127,9
16128,9
16129,6
16130,2
16131,2
16132,6
16133,9
16134,4
16135,6
16136,3
16137,9
16138,1
16139,5
16140,7
16141,8
16142,4
16143,9
16144,3
16145,0
16146,3
16147,9
16148,8
16149,5
16150,6
16151,8
16152,7
16153,6
16154,6
16155,9
16156,9
16157,9
16158,6
16159,6
16160,1
16161,7
16162,5
16163,9
16164,6
16165,6
16166,9
16167,8
16168,1
16169,9
16170,5
16171,7
16172,6
16173,4
16174,5
16175,6
16176,6
16177,4
16178,6
16179,5
16180,1
16181,0
16182,2
16183,6
16184,5
16185,5
16186,4
16187,1
16188,4
16189,2
16190,7
16191,3
16192,9
16193,8
16194,9
16195,0
16196,6
16197,2
16198,6
16199,9
16200,9
16201,9
16202,3
16203,6
16204,3
16205,3
16206,1
16207,0
16208,2
16209,9
16210,6
16211,1
16212,1
16213,9
16214,4
16215,6
16216,7
16217,2
16218,4
16219,0
16220,9
16221,3
16222,1
16223,5
16224,3
16225,4
16226,4
16227,9
16228,5
16229,2
16230,2
16231,1
16232,5
16233,9
16234,9
16235,4
16236,9
16237,2
16238,9
16239,8
16240,5
16241,3
16242,7
16243,7
16244,2
16245,3
16246,5
16247,7
16248,0
16249,7
16250,9
16251,9
16252,1
16253,9
16254,5
16255,9
16256,1
16257,9
16258,9
16259,7
16260,2
16261,6
16262,9
16263,7
16264,8
16265,0
16266,9
16267,4
16268,0
16269,9
16270,3
16271,5
16272,9
16273,9
16274,5
16275,9
16276,9
16277,0
16278,9
16279,8
16280,0
16281,6
16282,5
16283,6
16284,9
16285,8
16286,9
16287,4
16288,5
16289,5
16290,2
16291,3
16292,6
16293,9
16294,9
16295,7
16296,7
16297,7
16298,4
16299,9
16300,4
16301,1
16302,0
16303,6
16304,6
16305,6
16306,6
16307,5
16308,1
16309,2
16310,1
16311,4
16312,9
16313,4
16314,2
16315,6
16316,2
16317,4
16318,9
16319,9
16320,3
16321,9
16322,9
16323,6
16324,2
16325,9
16326,9
16327,9
16328,9
16329,2
16330,2
16331,6
16332,0
16333,5
16334,3
16335,6
16336,6
16337,1
16338,5
16339,1
16340,1
16341,5
16342,5
16343,0
16344,9
16345,3
16346,3
16347,9
16348,9
16349,3
16350,9
16351,5
16352,9
16353,5
16354,1
16355,9
16356,5
16357,1
16358,6
16359,2
16360,0
16361,6
16362,2
16363,0
16364,0
16365,2
16366,0
16367,5
16368,1
16369,1
16370,1
16371,9
16372,2
16373,4
16374,2
16375,9
16376,7
16377,9
16378,2
16379,9
16380,5
16381,9
16382,8
16383,9
16384,6
16385,5
16386,5
16387,5
16388,6
16389,5
16390,9
16391,9
16392,3
16393,2
16394,9
16395,7
16396,9
16397,1
16398,2
16399,1
16400,3
16401,4
16402,4
16403,4
16404,2
16405,0
16406,6
16407,8
16408,9
16409,9
16410,2
16411,7
16412,7
16413,6
16414,5
16415,9
16416,5
16417,4
16418,9
16419,3
16420,9
16421,7
16422,6
16423,0
16424,4
16425,5
16426,5
16427,6
16428,2
16429,4
16430,9
16431,3
16432,4
16433,9
16434,0
16435,9
16436,9
16437,0
16438,9
16439,5
16440,1
16441,1
16442,1
16443,9
16444,6
16445,4
16446,6
16447,8
16448,9
16449,9
16450,9
16451,9
16452,5
16453,5
16454,9
16455,5
16456,0
16457,9
16458,9
16459,1
16460,4
16461,9
16462,3
16463,9
16464,2
16465,9
16466,9
16467,9
16468,3
16469,5
16470,1
16471,9
16472,9
16473,3
16474,3
16475,3
16476,1
16477,9
16478,2
16479,4
16480,9
16481,6
16482,0
16483,6
16484,2
16485,1
16486,9
16487,1
16488,9
16489,0
16490,9
16491,1
16492,9
16493,9
16494,3
16495,9
16496,4
16497,0
16498,2
16499,9
16500,6
16501,9
16502,4
16503,9
16504,9
16505,3
16506,5
16507,5
16508,9
16509,6
16510,2
16511,6
16512,0
16513,6
16514,7
16515,9
16516,6
16517,4
16518,3
16519,2
16520,9
16521,2
16522,9
16523,9
16524,1
16525,6
16526,6
16527,0
16528,3
16529,5
16530,5
16531,9
16532,1
16533,9
16534,1
16535,5
16536,4
16537,3
16538,8
16539,5
16540,1
16541,9
16542,5
16543,6
16544,1
16545,7
16546,9
16547,4
16548,4
16549,1
16550,6
16551,7
16552,7
16553,4
16554,0
16555,3
16556,6
16557,3
16558,9
16559,2
16560,2
16561,9
16562,5
16563,1
16564,9
16565,3
16566,1
16567,4
16568,4
16569,9
16570,0
16571,8
16572,2
16573,9
16574,5
16575,9
16576,2
16577,8
16578,9
16579,5
16580,6
16581,3
16582,9
16583,9
16584,7
16585,1
16586,9
16587,6
16588,6
16589,7
16590,4
16591,9
16592,9
16593,2
16594,1
16595,9
16596,2
16597,9
16598,5
16599,1
16600,5
16601,6
16602,9
16603,9
16604,6
16605,9
16606,6
16607,9
16608,5
16609,9
16610,7
16611,9
16612,1
16613,4
16614,6
16615,3
16616,4
16617,3
16618,4
16619,5
16620,9
16621,7
16622,6
16623,3
16624,9
16625,6
16626,6
16627,9
16628,9
16629,0
16630,9
16631,0
16632,4
16633,2
16634,5
16635,5
16636,9
16637,5
16638,2
16639,0
16640,5
16641,9
16642,4
16643,9
16644,5
16645,5
16646,0
16647,0
16648,4
16649,3
16650,1
16651,9
16652,1
16653,1
16654,1
16655,4
16656,9
16657,6
16658,9
16659,6
16660,3
16661,0
16662,0
16663,1
16664,2
16665,4
16666,4
16667,4
16668,0
16669,1
16670,5
16671,3
16672,9
16673,0
16674,6
16675,9
16676,7
16677,9
16678,6
16679,8
16680,4
16681,6
16682,6
16683,5
16684,5
16685,6
16686,6
16687,9
16688,9
16689,6
16690,2
16691,6
16692,1
16693,6
16694,5
16695,2
16696,7
16697,5
16698,1
16699,0
16700,9
16701,9
16702,0
16703,2
16704,5
16705,6
16706,9
16707,7
16708,7
16709,5
16710,5
16711,2
16712,6
16713,9
16714,0
16715,2
16716,9
16717,2
16718,4
16719,9
16720,9
16721,9
16722,6
16723,9
16724,6
16725,9
16726,0
16727,9
16728,3
16729,0
16730,5
16731,9
16732,3
16733,6
16734,7
16735,7
16736,9
16737,6
16738,2
16739,3
16740,9
16741,6
16742,4
16743,2
16744,1
16745,9
16746,1
16747,7
16748,4
16749,2
16750,6
16751,6
16752,9
16753,4
16754,8
16755,6
16756,9
16757,9
16758,3
16759,5
16760,2
16761,9
16762,4
16763,9
16764,0
16765,9
16766,2
16767,9
16768,9
16769,5
16770,4
16771,0
16772,6
16773,6
16774,9
16775,4
16776,7
16777,9
16778,1
16779,3
16780,2
16781,1
16782,6
16783,9
16784,1
16785,9
16786,9
16787,9
16788,9
16789,4
16790,9
16791,4
16792,3
16793,9
16794,1
16795,9
16796,6
16797,5
16798,9
16799,2
16800,2
16801,1
16802,1
16803,0
16804,5
16805,6
16806,3
16807,2
16808,6
16809,4
16810,2
16811,3
16812,2
16813,9
16814,7
16815,4
16816,9
16817,0
16818,1
16819,3
16820,1
16821,1
16822,3
16823,5
16824,6
16825,1
16826,2
16827,9
16828,1
16829,2
16830,6
16831,1
16832,9
16833,0
16834,9
16835,0
16836,9
16837,1
16838,9
16839,4
16840,9
16841,7
16842,5
16843,9
16844,9
16845,5
16846,1
16847,3
16848,7
16849,2
16850,6
16851,2
16852,4
16853,2
16854,9
16855,3
16856,9
16857,6
16858,9
16859,3
16860,2
16861,9
16862,4
16863,4
16864,9
16865,7
16866,1
16867,0
16868,9
16869,9
16870,9
16871,9
16872,4
16873,0
16874,6
16875,9
16876,0
16877,9
16878,6
16879,0
16880,6
16881,9
16882,5
16883,6
16884,9
16885,4
16886,9
16887,9
16888,3
16889,6
16890,6
16891,9
16892,1
16893,3
16894,3
16895,3
16896,0
16897,0
16898,5
16899,3
16900,5
16901,9
16902,0
16903,6
16904,2
16905,0
16906,6
16907,9
16908,1
16909,9
16910,9
16911,9
16912,3
16913,9
16914,2
16915,7
16916,1
16917,9
16918,0
16919,1
16920,5
16921,0
16922,6
16923,4
16924,9
16925,9
16926,9
16927,9
16928,3
16929,5
16930,9
16931,9
16932,6
16933,7
16934,0
16935,5
16936,3
16937,3
16938,2
16939,7
16940,7
16941,4
16942,2
16943,1
16944,3
16945,9
16946,1
16947,9
16948,9
16949,2
16950,3
16951,0
16952,9
16953,3
16954,1
16955,0
16956,1
16957,3
16958,5
16959,6
16960,6
16961,6
16962,6
16963,1
16964,0
16965,6
16966,9
16967,9
16968,0
16969,6
16970,9
16971,9
16972,6
16973,0
16974,6
16975,3
16976,6
16977,1
16978,9
16979,5
16980,9
16981,9
16982,5
16983,1
16984,0
16985,4
16986,6
16987,3
16988,0
16989,2
16990,1
16991,0
16992,2
16993,9
16994,9
16995,0
16996,2
16997,9
16998,1
16999,9
17000,5
17001,9
17002,4
17003,9
17004,6
17005,9
17006,9
17007,9
17008,5
17009,5
17010,3
17011,9
17012,8
17013,9
17014,9
17015,9
17016,0
17017,9
17018,3
17019,6
17020,2
17021,1
17022,1
17023,6
17024,6
17025,6
17026,4
17027,5
17028,0
17029,2
17030,4
17031,2
17032,5
17033,9
17034,6
17035,9
17036,2
17037,9
17038,9
17039,6
17040,9
17041,0
17042,9
17043,2
17044,6
17045,5
17046,9
17047,5
17048,9
17049,6
17050,9
17051,9
17052,6
17053,5
17054,7
17055,2
17056,9
17057,9
17058,9
17059,4
17060,6
17061,9
17062,5
17063,6
17064,1
17065,5
17066,3
17067,9
17068,9
17069,9
17070,1
17071,6
17072,9
17073,3
17074,1
17075,6
17076,5
17077,1
17078,9
17079,1
17080,1
17081,1
17082,9
17083,4
17084,6
17085,5
17086,9
17087,8
17088,9
17089,5
17090,9
17091,6
17092,9
17093,9
17094,9
17095,6
17096,6
17097,1
17098,6
17099,9
17100,0
17101,0
17102,5
17103,3
17104,3
17105,7
17106,5
17107,5
17108,9
17109,5
17110,9
17111,2
17112,3
17113,5
17114,7
17115,3
17116,5
17117,4
17118,0
17119,0
17120,0
17121,1
17122,2
17123,9
17124,5
17125,6
17126,6
17127,6
17128,9
17129,7
17130,7
17131,3
17132,3
17133,1
17134,9
17135,6
17136,4
17137,9
17138,5
17139,9
17140,0
17141,1
17142,6
17143,4
17144,2
17145,9
17146,8
17147,9
17148,3
17149,5
17150,5
17151,8
17152,2
17153,4
17154,3
17155,5
17156,4
17157,9
17158,4
17159,2
17160,6
17161,3
17162,6
17163,4
17164,2
17165,5
17166,3
17167,4
17168,9
17169,2
17170,8
17171,9
17172,1
17173,9
17174,9
17175,5
17176,5
17177,1
17178,5
17179,6
17180,6
17181,9
17182,7
17183,4
17184,6
17185,6
17186,9
17187,6
17188,0
17189,0
17190,7
17191,9
17192,5
17193,9
17194,3
17195,6
17196,9
17197,3
17198,2
17199,9
17200,6
17201,1
17202,9
17203,9
17204,9
17205,1
17206,9
17207,8
17208,1
17209,9
17210,1
17211,9
17212,2
17213,9
17214,1
17215,4
17216,5
17217,9
17218,6
17219,4
17220,5
17221,2
17222,1
17223,5
17224,9
17225,4
17226,1
17227,6
17228,3
17229,5
17230,6
17231,1
17232,1
17233,9
17234,1
17235,9
17236,7
17237,0
17238,4
17239,5
17240,4
17241,9
17242,2
17243,8
17244,2
17245,1
17246,9
17247,3
17248,6
17249,9
17250,5
17251,9
17252,5
17253,6
17254,9
17255,0
17256,9
17257,5
17258,3
17259,6
17260,4
17261,3
17262,4
17263,3
17264,9
17265,5
17266,6
17267,6
17268,6
17269,0
17270,2
17271,9
17272,1
17273,1
17274,1
17275,4
17276,6
17277,3
17278,9
17279,4
17280,2
17281,9
17282,6
17283,9
17284,5
17285,5
17286,9
17287,6
17288,0
17289,1
17290,7
17291,4
17292,5
17293,6
17294,5
17295,9
17296,5
17297,5
17298,1
17299,9
17300,6
17301,6
17302,9
17303,0
17304,9
17305,1
17306,9
17307,6
17308,2
17309,8
17310,4
17311,6
17312,6
17313,6
17314,9
17315,3
17316,4
17317,2
17318,4
17319,9
17320,9
17321,9
17322,5
17323,0
17324,7
17325,1
17326,9
17327,3
17328,9
17329,1
17330,0
17331,4
17332,5
17333,6
17334,7
17335,9
17336,3
17337,2
17338,7
17339,4
17340,6
17341,5
17342,4
17343,0
17344,6
17345,9
17346,5
17347,6
17348,1
17349,1
17350,6
17351,0
17352,6
17353,1
17354,3
17355,1
17356,6
17357,1
17358,9
17359,4
17360,3
17361,9
17362,9
17363,9
17364,4
17365,3
17366,9
17367,9
17368,9
17369,6
17370,0
17371,9
17372,9
17373,9
17374,8
17375,9
17376,5
17377,7
17378,1
17379,9
17380,5
17381,3
17382,6
17383,3
17384,9
17385,0
17386,9
17387,9
17388,7
17389,4
17390,6
17391,9
17392,9
17393,5
17394,9
17395,7
17396,5
17397,0
17398,2
17399,5
17400,6
17401,2
17402,9
17403,2
17404,0
17405,6
17406,4
17407,5
17408,3
17409,8
17410,4
17411,3
17412,0
17413,1
17414,9
17415,3
17416,9
17417,3
17418,1
17419,2
17420,9
17421,5
17422,9
17423,3
17424,9
17425,4
17426,9
17427,3
17428,7
17429,3
17430,6
17431,1
17432,5
17433,2
17434,5
17435,9
17436,5
17437,6
17438,6
17439,9
17440,2
17441,2
17442,1
17443,9
17444,6
17445,3
17446,9
17447,1
17448,9
17449,9
17450,0
17451,6
17452,7
17453,6
17454,6
17455,0
17456,4
17457,5
17458,6
17459,1
17460,6
17461,9
17462,7
17463,6
17464,9
17465,3
17466,9
17467,8
17468,7
17469,9
17470,4
17471,6
17472,6
17473,9
17474,5
17475,9
17476,9
17477,3
17478,6
17479,2
17480,5
17481,9
17482,5
17483,4
17484,0
17485,9
17486,9
17487,7
17488,7
17489,5
17490,7
17491,9
17492,5
17493,9
17494,7
17495,9
17496,4
17497,1
17498,4
17499,5
17500,9
17501,3
17502,4
17503,1
17504,2
17505,0
17506,9
17507,9
17508,6
17509,5
17510,4
17511,0
17512,4
17513,9
17514,0
17515,5
17516,9
17517,3
17518,3
17519,2
17520,7
17521,0
17522,9
17523,6
17524,5
17525,4
17526,9
17527,9
17528,9
17529,0
17530,3
17531,5
17532,6
17533,1
17534,0
17535,0
17536,9
17537,9
17538,6
17539,4
17540,4
17541,5
17542,2
17543,0
17544,6
17545,9
17546,9
17547,9
17548,4
17549,9
17550,2
17551,9
17552,5
17553,4
17554,9
17555,9
17556,5
17557,5
17558,6
17559,2
17560,1
17561,1
17562,9
17563,2
17564,1
17565,2
17566,9
17567,1
17568,9
17569,8
17570,3
17571,3
17572,9
17573,0
17574,0
17575,9
17576,1
17577,5
17578,9
17579,6
17580,0
17581,6
17582,7
17583,9
17584,5
17585,6
17586,1
17587,0
17588,9
17589,3
17590,9
17591,7
17592,8
17593,6
17594,9
17595,1
17596,9
17597,2
17598,9
17599,9
17600,9
17601,9
17602,9
17603,8
17604,3
17605,5
17606,3
17607,9
17608,5
17609,3
17610,2
17611,5
17612,1
17613,4
17614,9
17615,6
17616,9
17617,8
17618,4
17619,9
17620,1
17621,8
17622,1
17623,3
17624,6
17625,5
17626,6
17627,6
17628,1
17629,5
17630,9
17631,5
17632,5
17633,1
17634,9
17635,7
17636,6
17637,0
17638,0
17639,6
17640,1
17641,0
17642,7
17643,9
17644,3
17645,8
17646,9
17647,4
17648,7
17649,5
17650,0
17651,0
17652,5
17653,1
17654,3
17655,9
17656,3
17657,1
17658,9
17659,7
17660,7
17661,1
17662,6
17663,9
17664,5
17665,9
17666,9
17667,5
17668,3
17669,1
17670,2
17671,6
17672,6
17673,3
17674,6
17675,1
17676,4
17677,6
17678,9
17679,4
17680,9
17681,3
17682,6
17683,6
17684,9
17685,5
17686,3
17687,9
17688,3
17689,9
17690,3
17691,9
17692,3
17693,9
17694,0
17695,0
17696,4
17697,0
17698,0
17699,7
17700,4
17701,8
17702,9
17703,3
17704,9
17705,3
17706,3
17707,1
17708,0
17709,5
17710,1
17711,1
17712,5
17713,1
17714,9
17715,9
17716,3
17717,5
17718,9
17719,9
17720,1
17721,4
17722,7
17723,3
17724,5
17725,1
17726,6
17727,9
17728,9
17729,9
17730,8
17731,9
17732,8
17733,5
17734,0
17735,0
17736,6
17737,0
17738,6
17739,0
17740,0
17741,3
17742,6
17743,9
17744,2
17745,6
17746,5
17747,1
17748,7
17749,9
17750,5
17751,3
17752,4
17753,6
17754,2
17755,5
17756,6
17757,8
17758,1
17759,9
17760,9
17761,6
17762,2
17763,3
17764,5
17765,6
17766,9
17767,5
17768,4
17769,9
17770,4
17771,6
17772,2
17773,9
17774,5
17775,5
17776,1
17777,3
17778,1
17779,0
17780,4
17781,1
17782,1
17783,2
17784,2
17785,3
17786,9
17787,0
17788,9
17789,9
17790,6
17791,7
17792,6
17793,9
17794,6
17795,2
17796,6
17797,1
17798,5
17799,5
17800,4
17801,5
17802,9
17803,4
17804,9
17805,5
17806,2
17807,9
17808,5
17809,9
17810,3
17811,9
17812,1
17813,9
17814,4
17815,5
17816,5
17817,6
17818,9
17819,9
17820,9
17821,9
17822,9
17823,1
17824,4
17825,3
17826,6
17827,5
17828,4
17829,6
17830,0
17831,2
17832,9
17833,1
17834,0
17835,9
17836,4
17837,6
17838,9
17839,9
17840,2
17841,3
17842,9
17843,2
17844,1
17845,0
17846,6
17847,5
17848,0
17849,1
17850,8
17851,9
17852,9
17853,6
17854,1
17855,5
17856,2
17857,6
17858,9
17859,0
17860,1
17861,1
17862,5
17863,9
17864,9
17865,3
17866,0
17867,6
17868,5
17869,5
17870,9
17871,9
17872,3
17873,2
17874,4
17875,6
17876,5
17877,4
17878,2
17879,2
17880,5
17881,9
17882,4
17883,9
17884,6
17885,0
17886,2
17887,6
17888,1
17889,9
17890,1
17891,9
17892,2
17893,3
17894,1
17895,1
17896,9
17897,6
17898,0
17899,9
17900,6
17901,3
17902,3
17903,9
17904,2
17905,5
17906,7
17907,1
17908,2
17909,0
17910,9
17911,6
17912,6
17913,1
17914,1
17915,9
17916,1
17917,6
17918,9
17919,1
17920,2
17921,0
17922,9
17923,8
17924,3
17925,9
17926,0
17927,9
17928,1
17929,9
17930,5
17931,9
17932,9
17933,7
17934,5
17935,9
17936,7
17937,9
17938,9
17939,4
17940,3
17941,1
17942,3
17943,9
17944,0
17945,9
17946,5
17947,9
17948,7
17949,0
17950,4
17951,0
17952,5
17953,0
17954,0
17955,5
17956,9
17957,6
17958,6
17959,2
17960,9
17961,9
17962,2
17963,9
17964,4
17965,1
17966,8
17967,1
17968,9
17969,1
17970,4
17971,9
17972,0
17973,9
17974,6
17975,9
17976,9
17977,1
17978,1
17979,1
17980,9
17981,0
17982,3
17983,5
17984,5
17985,9
17986,6
17987,6
17988,9
17989,0
17990,6
17991,4
17992,0
17993,1
17994,6
17995,1
17996,2
17997,6
17998,6
17999,6
18000,6
18001,9
18002,2
18003,9
18004,5
18005,9
18006,9
18007,9
18008,6
18009,0
18010,0
18011,1
18012,4
18013,9
18014,1
18015,3
18016,9
18017,6
18018,6
18019,9
18020,5
18021,1
18022,9
18023,5
18024,4
18025,6
18026,9
18027,1
18028,5
18029,5
18030,3
18031,7
18032,4
18033,9
18034,6
18035,0
18036,1
18037,6
18038,2
18039,1
18040,9
18041,2
18042,2
18043,1
18044,4
18045,9
18046,9
18047,2
18048,0
18049,0
18050,9
18051,4
18052,5
18053,4
18054,9
18055,5
18056,6
18057,6
18058,1
18059,9
18060,1
18061,8
18062,6
18063,6
18064,4
18065,1
18066,2
18067,9
18068,9
18069,6
18070,9
18071,9
18072,7
18073,6
18074,4
18075,6
18076,3
18077,9
18078,5
18079,0
18080,6
18081,9
18082,9
18083,1
18084,9
18085,6
18086,9
18087,3
18088,3
18089,9
18090,1
18091,9
18092,6
18093,1
18094,9
18095,1
18096,8
18097,0
18098,6
18099,9
18100,1
18101,5
18102,6
18103,2
18104,6
18105,6
18106,2
18107,9
18108,5
18109,9
18110,4
18111,4
18112,5
18113,9
18114,7
18115,5
18116,3
18117,5
18118,9
18119,9
18120,2
18121,9
18122,9
18123,6
18124,2
18125,3
18126,3
18127,9
18128,1
18129,3
18130,5
18131,9
18132,9
18133,0
18134,0
18135,6
18136,9
18137,8
18138,5
18139,1
